,map_trx_state,map__trx_dist,map_trx_years,map_trx_qtr,map_trx_amount,map_trx_count
9735,chhattisgarh,mungeli ,2023,3,4927292067.0,4049961
9736,chhattisgarh,bilaspur ,2023,3,33373211751.0,29954762
9737,chhattisgarh,balrampur ,2023,3,6520858748.0,4724066
9738,chhattisgarh,bijapur ,2023,3,3227286272.0,2119985
9739,chhattisgarh,bemetara ,2023,3,5624889453.0,4527970
9740,chhattisgarh,bastar ,2023,3,10281497026.0,7993185
9741,chhattisgarh,kondagaon ,2023,3,4364853221.0,3226589
9742,chhattisgarh,mahasamund ,2023,3,11743403877.0,8660225
9743,chhattisgarh,hamtari ,2023,2,6504926942.0,4310978
9744,chhattisgarh,korba ,2023,2,18016273425.0,14707141
9745,chhattisgarh,urajpur ,2023,2,6439054027.0,5073961
9746,chhattisgarh,baloda bazar ,2023,2,11581152240.0,8570502
9747,chhattisgarh,ukma ,2023,2,2826810551.0,1448558
9748,chhattisgarh,aigarh ,2023,2,21670817692.0,16537898
9749,chhattisgarh,janjgir champa ,2023,2,17840916543.0,14164104
9750,chhattisgarh,jashpur ,2023,2,7093957770.0,4742040
9751,chhattisgarh,balod ,2023,2,5648028582.0,4013844
9752,chhattisgarh,kabirdham ,2023,2,6192156276.0,4977783
9753,chhattisgarh,urguja ,2023,2,12083741021.0,9320236
9754,chhattisgarh,antewada ,2023,2,3601912356.0,2266424
9755,chhattisgarh,gariyaband ,2023,2,4078176360.0,2951233
9756,chhattisgarh,urg ,2023,2,34354238161.0,26918873
9757,chhattisgarh,ajnandgaon ,2023,2,13738399065.0,9678721
9758,chhattisgarh,aipur ,2023,2,69883706700.0,52620640
9759,chhattisgarh,narayanpur ,2023,2,1426973100.0,901454
9760,chhattisgarh,kanker ,2023,2,7071816827.0,4521013
9761,chhattisgarh,korea ,2023,2,6110652430.0,4808232
9762,chhattisgarh,mungeli ,2023,2,4886384221.0,3545182
9763,chhattisgarh,bilaspur ,2023,2,31728128217.0,26295348
9764,chhattisgarh,balrampur ,2023,2,6478886396.0,4209158
9765,chhattisgarh,bijapur ,2023,2,3121723791.0,1913141
9766,chhattisgarh,bemetara ,2023,2,5755335210.0,3965704
9767,chhattisgarh,bastar ,2023,2,9625103589.0,6971246
9768,chhattisgarh,kondagaon ,2023,2,4253050551.0,2886508
9769,chhattisgarh,mahasamund ,2023,2,11144524711.0,7611714
9770,chhattisgarh,hamtari ,2022,4,3600539015.3520136,2104649
9771,chhattisgarh,korba ,2022,4,9998923126.807133,7598691
9772,chhattisgarh,urajpur ,2022,4,3500297801.620641,2453633
9773,chhattisgarh,baloda bazar ,2022,4,7027700030.598945,4723545
9774,chhattisgarh,ukma ,2022,4,1556490008.8478792,725982
9775,chhattisgarh,aigarh ,2022,4,11974795198.59215,8475730
9776,chhattisgarh,janjgir champa ,2022,4,9873971004.747929,7194881
9777,chhattisgarh,jashpur ,2022,4,3689088832.663941,2252299
9778,chhattisgarh,balod ,2022,4,3159690376.313387,2049159
9779,chhattisgarh,kabirdham ,2022,4,3457300146.5222387,2517731
9780,chhattisgarh,urguja ,2022,4,6525605229.70492,4530080
9781,chhattisgarh,antewada ,2022,4,2047808550.647596,1172140
9782,chhattisgarh,gariyaband ,2022,4,2231783832.959365,1441112
9783,chhattisgarh,urg ,2022,4,64247502275.46566,48523671
9784,chhattisgarh,ajnandgaon ,2022,4,9255085937.73935,6195224
9785,chhattisgarh,aipur ,2022,4,55662404886.39614,38862259
9786,chhattisgarh,narayanpur ,2022,4,734297157.5177327,438873
9787,chhattisgarh,kanker ,2022,4,4394118422.900604,2602695
9788,chhattisgarh,korea ,2022,4,3437798677.1198387,2413508
9789,chhattisgarh,mungeli ,2022,4,2617303034.121156,1711917
9790,chhattisgarh,bilaspur ,2022,4,21208051820.214054,16252139
9791,chhattisgarh,balrampur ,2022,4,3640523929.4939756,2016933
9792,chhattisgarh,bijapur ,2022,4,1709405178.4032738,960301
9793,chhattisgarh,bemetara ,2022,4,3193058083.5620394,1978543
9794,chhattisgarh,bastar ,2022,4,5260070136.804683,3447914
9795,chhattisgarh,kondagaon ,2022,4,2220740205.564878,1426629
9796,chhattisgarh,mahasamund ,2022,4,6294827909.790524,3890208
9797,chhattisgarh,hamtari ,2022,1,2833407184.977332,1492243
9798,chhattisgarh,korba ,2022,1,8306489271.356157,5626866
9799,chhattisgarh,urajpur ,2022,1,3173368816.5758076,1886693
9800,chhattisgarh,baloda bazar ,2022,1,5025353758.266698,2925957
9801,chhattisgarh,ukma ,2022,1,1280893928.981685,505004
9802,chhattisgarh,aigarh ,2022,1,9885641555.115366,5959088
9803,chhattisgarh,janjgir champa ,2022,1,8737068867.594168,5495226
9804,chhattisgarh,jashpur ,2022,1,2930779141.778676,1508729
9805,chhattisgarh,balod ,2022,1,2513134327.614071,1477405
9806,chhattisgarh,kabirdham ,2022,1,2487844561.6715946,1567571
9807,chhattisgarh,urguja ,2022,1,5281342196.784164,3182242
9808,chhattisgarh,antewada ,2022,1,1589432533.293374,782199
9809,chhattisgarh,gariyaband ,2022,1,1881190060.2894657,1056471
9810,chhattisgarh,urg ,2022,1,16423362101.016968,11345594
9811,chhattisgarh,ajnandgaon ,2022,1,6015130524.624992,3505850
9812,chhattisgarh,aipur ,2022,1,39990361268.69826,25836062
9813,chhattisgarh,narayanpur ,2022,1,561274826.5691612,277768
9814,chhattisgarh,kanker ,2022,1,3237590649.399125,1599699
9815,chhattisgarh,korea ,2022,1,3078262597.331434,1909908
9816,chhattisgarh,mungeli ,2022,1,1897584378.2166843,1074535
9817,chhattisgarh,bilaspur ,2022,1,13169861328.37149,9081044
9818,chhattisgarh,balrampur ,2022,1,3023784892.212961,1442159
9819,chhattisgarh,bijapur ,2022,1,1407048680.7855577,651494
9820,chhattisgarh,bemetara ,2022,1,2287658824.6461735,1259037
9821,chhattisgarh,bastar ,2022,1,4004268081.1117897,2203676
9822,chhattisgarh,kondagaon ,2022,1,1804893354.0830288,972613
9823,chhattisgarh,mahasamund ,2022,1,5020017743.469414,2788159
9824,chhattisgarh,hamtari ,2022,3,3145385394.9857397,1857935
9825,chhattisgarh,korba ,2022,3,8648711540.86557,6608931
9826,chhattisgarh,urajpur ,2022,3,2937049679.2905383,2077425
9827,chhattisgarh,baloda bazar ,2022,3,5461550646.150799,3792643
9828,chhattisgarh,ukma ,2022,3,1520506217.3774014,656635
9829,chhattisgarh,aigarh ,2022,3,10922658445.861914,7689276
9830,chhattisgarh,janjgir champa ,2022,3,8376914109.862602,6191246
9831,chhattisgarh,jashpur ,2022,3,2878931805.3226185,1762763
9832,chhattisgarh,balod ,2022,3,2793505852.289542,1864797
9833,chhattisgarh,kabirdham ,2022,3,2948782973.2776895,2192889
9834,chhattisgarh,urguja ,2022,3,5443547309.295029,3762924
9835,chhattisgarh,antewada ,2022,3,1794740970.3763485,1013017
9836,chhattisgarh,gariyaband ,2022,3,1939753877.4317908,1288987
9837,chhattisgarh,urg ,2022,3,51553772130.12859,40201479
9838,chhattisgarh,ajnandgaon ,2022,3,6526559476.401953,4236901
9839,chhattisgarh,aipur ,2022,3,55869046982.08136,40322093
9840,chhattisgarh,narayanpur ,2022,3,622593663.7887788,364655
9841,chhattisgarh,kanker ,2022,3,3529341404.4962525,2077996
9842,chhattisgarh,korea ,2022,3,2959646414.8193007,2080709
9843,chhattisgarh,mungeli ,2022,3,2112394538.7583802,1408097
9844,chhattisgarh,bilaspur ,2022,3,17597668488.143303,13659373
9845,chhattisgarh,balrampur ,2022,3,2891432155.059689,1661288
9846,chhattisgarh,bijapur ,2022,3,1604311323.8041184,844285
9847,chhattisgarh,bemetara ,2022,3,4429824031.631753,3218200
9848,chhattisgarh,bastar ,2022,3,4495325808.820375,2899716
9849,chhattisgarh,kondagaon ,2022,3,1935816216.8808231,1218309
9850,chhattisgarh,mahasamund ,2022,3,5221786624.788328,3300018
9851,chhattisgarh,hamtari ,2022,2,3261297839.925982,1839169
9852,chhattisgarh,korba ,2022,2,9217368563.787317,6482877
9853,chhattisgarh,urajpur ,2022,2,3414032926.0130477,2152901
9854,chhattisgarh,baloda bazar ,2022,2,5665773484.94288,3518514
9855,chhattisgarh,ukma ,2022,2,1507874121.1545746,617457
9856,chhattisgarh,aigarh ,2022,2,10866819292.413807,6953143
9857,chhattisgarh,janjgir champa ,2022,2,9565720454.277157,6418156
9858,chhattisgarh,jashpur ,2022,2,3357567336.012565,1842899
9859,chhattisgarh,balod ,2022,2,2920249115.0517426,1788680
9860,chhattisgarh,kabirdham ,2022,2,2947966125.8460627,1890334
9861,chhattisgarh,urguja ,2022,2,6107066837.900622,3814390
9862,chhattisgarh,antewada ,2022,2,1785681996.4817522,957773
9863,chhattisgarh,gariyaband ,2022,2,2015058785.2967784,1226883
9864,chhattisgarh,urg ,2022,2,19339415904.388374,13554254
9865,chhattisgarh,ajnandgaon ,2022,2,7037763265.735464,4284921
9866,chhattisgarh,aipur ,2022,2,46778811056.547844,31131873
9867,chhattisgarh,narayanpur ,2022,2,655917400.9782778,355877
9868,chhattisgarh,kanker ,2022,2,3702057060.147361,1931954
9869,chhattisgarh,korea ,2022,2,3361419242.8768406,2156896
9870,chhattisgarh,mungeli ,2022,2,2234057058.141594,1336917
9871,chhattisgarh,bilaspur ,2022,2,15470182616.440014,11026765
9872,chhattisgarh,balrampur ,2022,2,3247393592.938486,1652393
9873,chhattisgarh,bijapur ,2022,2,1692585254.4603574,825640
9874,chhattisgarh,bemetara ,2022,2,2689553868.8986735,1529354
9875,chhattisgarh,bastar ,2022,2,4723340575.37052,2787919
9876,chhattisgarh,kondagaon ,2022,2,2074544813.2730875,1218095
9877,chhattisgarh,mahasamund ,2022,2,5542158574.479666,3288014
9878,chhattisgarh,hamtari ,2020,4,1116630006.0085955,624812
9879,chhattisgarh,korba ,2020,4,3184943428.3822093,1984429
9880,chhattisgarh,urajpur ,2020,4,1305789055.4768894,676567
9881,chhattisgarh,baloda bazar ,2020,4,1896871501.902258,1079166
9882,chhattisgarh,ukma ,2020,4,638524490.7419174,238465
9883,chhattisgarh,aigarh ,2020,4,3637725480.8909154,2064164
9884,chhattisgarh,janjgir champa ,2020,4,3743676244.613643,2192318
9885,chhattisgarh,jashpur ,2020,4,1101179048.8851104,599900
9886,chhattisgarh,balod ,2020,4,1065314612.5838513,653978
9887,chhattisgarh,kabirdham ,2020,4,894582481.4049557,551734
9888,chhattisgarh,urguja ,2020,4,2064653403.7490907,1086420
9889,chhattisgarh,antewada ,2020,4,789981955.5130013,318775
9890,chhattisgarh,gariyaband ,2020,4,739494892.833446,417169
9891,chhattisgarh,urg ,2020,4,7302773368.858854,4913427
9892,chhattisgarh,ajnandgaon ,2020,4,2254466252.901078,1290120
9893,chhattisgarh,aipur ,2020,4,14747848599.148956,8570997
9894,chhattisgarh,narayanpur ,2020,4,257167467.5268439,126331
9895,chhattisgarh,kanker ,2020,4,1358849804.8078868,634514
9896,chhattisgarh,korea ,2020,4,1395166961.7705023,754942
9897,chhattisgarh,mungeli ,2020,4,666087422.2678833,363678
9898,chhattisgarh,bilaspur ,2020,4,4829260316.92908,2837963
9899,chhattisgarh,balrampur ,2020,4,1340368849.4000525,578790
9900,chhattisgarh,bijapur ,2020,4,766898011.8716979,307460
9901,chhattisgarh,bemetara ,2020,4,870151678.1162208,520944
9902,chhattisgarh,bastar ,2020,4,1566415259.0535295,738632
9903,chhattisgarh,kondagaon ,2020,4,728929648.0722761,369192
9904,chhattisgarh,mahasamund ,2020,4,1951224040.2379332,1034749
9905,chhattisgarh,hamtari ,2020,1,540051855.9444383,327305
9906,chhattisgarh,korba ,2020,1,1166839868.1460686,718120
9907,chhattisgarh,urajpur ,2020,1,473520926.39881825,271529
9908,chhattisgarh,baloda bazar ,2020,1,758990785.274246,458451
9909,chhattisgarh,ukma ,2020,1,237179270.88055882,103677
9910,chhattisgarh,aigarh ,2020,1,1441862102.9480531,853049
9911,chhattisgarh,janjgir champa ,2020,1,1488048447.0181952,931656
9912,chhattisgarh,jashpur ,2020,1,399914857.0065902,245808
9913,chhattisgarh,balod ,2020,1,405890896.2419557,266297
9914,chhattisgarh,kabirdham ,2020,1,333091859.6139035,226697
9915,chhattisgarh,urguja ,2020,1,825221523.2257853,471783
9916,chhattisgarh,antewada ,2020,1,289371036.081318,137611
9917,chhattisgarh,gariyaband ,2020,1,298939099.61672366,179753
9918,chhattisgarh,urg ,2020,1,3703033691.5734186,2720717
9919,chhattisgarh,ajnandgaon ,2020,1,829638269.61084,530737
9920,chhattisgarh,aipur ,2020,1,12890786407.130106,7165357
9921,chhattisgarh,narayanpur ,2020,1,94150093.29922323,53826
9922,chhattisgarh,kanker ,2020,1,543997906.2762351,286427
9923,chhattisgarh,korea ,2020,1,495684980.83725876,282413
9924,chhattisgarh,mungeli ,2020,1,245594493.84039813,150686
9925,chhattisgarh,bilaspur ,2020,1,2606579319.869314,1626602
9926,chhattisgarh,balrampur ,2020,1,538258897.6136359,250651
9927,chhattisgarh,bijapur ,2020,1,284069644.98290277,134336
9928,chhattisgarh,bemetara ,2020,1,344270011.2919048,228647
9929,chhattisgarh,bastar ,2020,1,648430548.0752722,343428
9930,chhattisgarh,kondagaon ,2020,1,264923582.99052787,163047
9931,chhattisgarh,mahasamund ,2020,1,712257295.5688996,395381
9932,chhattisgarh,hamtari ,2020,3,785732349.938926,464301
9933,chhattisgarh,korba ,2020,3,2009501714.6041927,1244497
9934,chhattisgarh,urajpur ,2020,3,871383230.3060559,466294
9935,chhattisgarh,baloda bazar ,2020,3,1235479975.3188782,771002
9936,chhattisgarh,ukma ,2020,3,438530201.2157915,169385
9937,chhattisgarh,aigarh ,2020,3,2458680204.7860084,1433072
9938,chhattisgarh,janjgir champa ,2020,3,2490630273.085557,1514440
9939,chhattisgarh,jashpur ,2020,3,733938150.3368851,430402
9940,chhattisgarh,balod ,2020,3,733232796.0256181,471846
9941,chhattisgarh,kabirdham ,2020,3,608806472.2682915,402381
9942,chhattisgarh,urguja ,2020,3,1327658513.4476824,707337
9943,chhattisgarh,antewada ,2020,3,513318881.200006,229155
9944,chhattisgarh,gariyaband ,2020,3,526052466.32615495,302410
9945,chhattisgarh,urg ,2020,3,4422630206.029019,3050549
9946,chhattisgarh,ajnandgaon ,2020,3,1486830890.3385725,877383
9947,chhattisgarh,aipur ,2020,3,10684762115.033833,6042530
9948,chhattisgarh,narayanpur ,2020,3,172616130.5030778,88855
9949,chhattisgarh,kanker ,2020,3,944194080.7817578,458506
9950,chhattisgarh,korea ,2020,3,903153468.0155666,505107
9951,chhattisgarh,mungeli ,2020,3,440214275.05159545,261398
9952,chhattisgarh,bilaspur ,2020,3,2896159000.806561,1745292
9953,chhattisgarh,balrampur ,2020,3,1014202448.380359,441036
9954,chhattisgarh,bijapur ,2020,3,499340515.0420793,211349
9955,chhattisgarh,bemetara ,2020,3,568030403.7356443,391183
9956,chhattisgarh,bastar ,2020,3,996159111.5029507,494723
9957,chhattisgarh,kondagaon ,2020,3,472823128.6065277,262629
9958,chhattisgarh,mahasamund ,2020,3,1292683804.8464174,711477
9959,chhattisgarh,hamtari ,2020,2,710351734.8383749,417014
9960,chhattisgarh,korba ,2020,2,1508035673.146365,944646
9961,chhattisgarh,urajpur ,2020,2,668176436.046548,359594
9962,chhattisgarh,baloda bazar ,2020,2,1023037088.3420137,633348
9963,chhattisgarh,ukma ,2020,2,350776600.2738137,142964
9964,chhattisgarh,aigarh ,2020,2,1795114177.701589,1086995
9965,chhattisgarh,janjgir champa ,2020,2,2013421603.7532818,1248433
9966,chhattisgarh,jashpur ,2020,2,567530236.0333706,352428
9967,chhattisgarh,balod ,2020,2,548044714.9343276,375043
9968,chhattisgarh,kabirdham ,2020,2,523719319.5328407,326874
9969,chhattisgarh,urguja ,2020,2,943051720.5904517,533916
9970,chhattisgarh,antewada ,2020,2,395884888.0561264,185996
9971,chhattisgarh,gariyaband ,2020,2,474806305.0637693,256651
9972,chhattisgarh,urg ,2020,2,3224351699.513093,2269659
9973,chhattisgarh,ajnandgaon ,2020,2,1115085386.2998686,673472
9974,chhattisgarh,aipur ,2020,2,8132937028.126704,4506567
9975,chhattisgarh,narayanpur ,2020,2,144153919.67027372,79049
9976,chhattisgarh,kanker ,2020,2,720470774.5190057,386419
9977,chhattisgarh,korea ,2020,2,725095695.8659099,386555
9978,chhattisgarh,mungeli ,2020,2,403225447.3262347,233660
9979,chhattisgarh,bilaspur ,2020,2,2187204544.3310075,1317592
9980,chhattisgarh,balrampur ,2020,2,863677503.587856,364767
9981,chhattisgarh,bijapur ,2020,2,411677296.53790194,178476
9982,chhattisgarh,bemetara ,2020,2,493432459.02954155,326694
9983,chhattisgarh,bastar ,2020,2,971932585.9016597,464740
9984,chhattisgarh,kondagaon ,2020,2,365998866.829898,214666
9985,chhattisgarh,mahasamund ,2020,2,987188501.0492831,554707
9986,chhattisgarh,hamtari ,2018,4,164708733.96832758,108799
9987,chhattisgarh,korba ,2018,4,480365449.42326164,270387
9988,chhattisgarh,urajpur ,2018,4,192938270.21663088,109764
9989,chhattisgarh,baloda bazar ,2018,4,295982106.36890244,190033
9990,chhattisgarh,ukma ,2018,4,66493047.42363013,29759
9991,chhattisgarh,aigarh ,2018,4,609355216.1028209,371009
9992,chhattisgarh,janjgir champa ,2018,4,1023380162.572681,669790
9993,chhattisgarh,jashpur ,2018,4,181439133.7637751,91425
9994,chhattisgarh,balod ,2018,4,149467198.1419273,101967
9995,chhattisgarh,kabirdham ,2018,4,130261125.4707921,90957
9996,chhattisgarh,urguja ,2018,4,354179706.54506606,174043
9997,chhattisgarh,antewada ,2018,4,114087585.90967672,51960
9998,chhattisgarh,gariyaband ,2018,4,154467158.4469632,82751
9999,chhattisgarh,urg ,2018,4,944287367.5683255,529904
10000,chhattisgarh,ajnandgaon ,2018,4,352901504.78259885,204099
10001,chhattisgarh,aipur ,2018,4,1740861108.0445876,891868
10002,chhattisgarh,narayanpur ,2018,4,37921533.67589848,20798
10003,chhattisgarh,kanker ,2018,4,204619479.11186063,102769
10004,chhattisgarh,korea ,2018,4,237083469.33324972,122536
10005,chhattisgarh,mungeli ,2018,4,106414846.43663485,82792
10006,chhattisgarh,bilaspur ,2018,4,730446431.89519,471373
10007,chhattisgarh,balrampur ,2018,4,247643052.91707128,92320
10008,chhattisgarh,bijapur ,2018,4,83030265.77317062,38826
10009,chhattisgarh,bemetara ,2018,4,156087709.93434596,100405
10010,chhattisgarh,bastar ,2018,4,240073969.67640284,123188
10011,chhattisgarh,kondagaon ,2018,4,120750465.63868642,63449
10012,chhattisgarh,mahasamund ,2018,4,297166565.82886094,178873
10013,chhattisgarh,hamtari ,2018,1,36969406.65169988,40907
10014,chhattisgarh,korba ,2018,1,99366683.13643219,93345
10015,chhattisgarh,urajpur ,2018,1,34242977.1533452,35573
10016,chhattisgarh,baloda bazar ,2018,1,55455251.90835041,61987
10017,chhattisgarh,ukma ,2018,1,6509136.045384104,3825
10018,chhattisgarh,aigarh ,2018,1,140463994.72274816,133135
10019,chhattisgarh,janjgir champa ,2018,1,223984259.54781693,219761
10020,chhattisgarh,jashpur ,2018,1,39068620.43575929,41174
10021,chhattisgarh,balod ,2018,1,33548672.664485324,36121
10022,chhattisgarh,kabirdham ,2018,1,22661025.448303588,32615
10023,chhattisgarh,urguja ,2018,1,77822921.04137452,68251
10024,chhattisgarh,antewada ,2018,1,12999922.810604937,8452
10025,chhattisgarh,gariyaband ,2018,1,38684589.83509959,40648
10026,chhattisgarh,urg ,2018,1,274435199.8248116,226774
10027,chhattisgarh,ajnandgaon ,2018,1,79830832.05145703,73040
10028,chhattisgarh,aipur ,2018,1,474633363.8981755,323570
10029,chhattisgarh,narayanpur ,2018,1,2964107.201561708,2998
10030,chhattisgarh,kanker ,2018,1,28373231.31840328,29788
10031,chhattisgarh,korea ,2018,1,44008432.87485616,39025
10032,chhattisgarh,mungeli ,2018,1,15819138.35146201,19819
10033,chhattisgarh,bilaspur ,2018,1,169865045.94570604,158509
10034,chhattisgarh,balrampur ,2018,1,41793646.192111745,29546
10035,chhattisgarh,bijapur ,2018,1,10478592.789207593,5863
10036,chhattisgarh,bemetara ,2018,1,40326244.06428747,41406
10037,chhattisgarh,bastar ,2018,1,50365512.88669063,38895
10038,chhattisgarh,kondagaon ,2018,1,25283402.36998293,22249
10039,chhattisgarh,mahasamund ,2018,1,69201346.06665277,64238
10040,chhattisgarh,hamtari ,2018,3,117488009.0239144,82428
10041,chhattisgarh,korba ,2018,3,293436194.59698164,184852
10042,chhattisgarh,urajpur ,2018,3,117394526.2211022,70726
10043,chhattisgarh,baloda bazar ,2018,3,204693992.96310723,127539
10044,chhattisgarh,ukma ,2018,3,34497222.33322545,14906
10045,chhattisgarh,aigarh ,2018,3,410153295.34528005,263831
10046,chhattisgarh,janjgir champa ,2018,3,761781545.6720302,544027
10047,chhattisgarh,jashpur ,2018,3,107652984.44522895,68085
10048,chhattisgarh,balod ,2018,3,92661258.52399492,71561
10049,chhattisgarh,kabirdham ,2018,3,79081577.09812817,59769
10050,chhattisgarh,urguja ,2018,3,222467433.69994545,123129
10051,chhattisgarh,antewada ,2018,3,61983191.57948123,30707
10052,chhattisgarh,gariyaband ,2018,3,100197481.7308268,68853
10053,chhattisgarh,urg ,2018,3,670651315.7474772,397408
10054,chhattisgarh,ajnandgaon ,2018,3,234428137.06427848,154856
10055,chhattisgarh,aipur ,2018,3,1235190303.9525878,659871
10056,chhattisgarh,narayanpur ,2018,3,14992218.067332882,10326
10057,chhattisgarh,kanker ,2018,3,99066430.65690401,62200
10058,chhattisgarh,korea ,2018,3,151849657.85464737,79975
10059,chhattisgarh,mungeli ,2018,3,58982986.65258928,40168
10060,chhattisgarh,bilaspur ,2018,3,498127861.8344182,335751
10061,chhattisgarh,balrampur ,2018,3,150052868.27342016,59664
10062,chhattisgarh,bijapur ,2018,3,52221607.48542527,23318
10063,chhattisgarh,bemetara ,2018,3,110600944.88712542,73056
10064,chhattisgarh,bastar ,2018,3,152773164.90885538,84286
10065,chhattisgarh,kondagaon ,2018,3,70026983.47794574,42641
